6|1000.0f:326.0f,154.0f>1010.44f:246.00f,154.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
6|1010.4f:246.0f,154.0f>1012.00f:234.00f,154.00f;1024.00f:169.00f,89.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
8|1000.0f:591.0f,373.0f>1001.00f:599.00f,364.00f;1004.82f:600.00f,318.00f;1022.77f:752.00f,164.00f;1028.00f:752.00f,101.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
9|1000.0f:482.0f,464.0f>1003.76f:482.00f,402.00f;1006.16f:509.00f,373.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
1|1006.2f:509.0f,373.0f>1013.55f:631.00f,373.00f;1014.24f:640.00f,380.00f;1015.36f:653.00f,393.00f;1018.02f:697.00f,394.00f;1023.73f:766.00f,330.00f;1027.00f:820.00f,329.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
3|1000.0f:696.0f,418.0f>1001.46f:674.00f,419.00f;1005.84f:627.00f,465.00f;1010.10f:563.00f,466.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
7|1010.1f:563.0f,464.0f>1019.74f:563.00f,319.00f;1020.62f:565.00f,306.00f;1021.89f:578.00f,292.00f;1024.35f:578.00f,255.00f;1024.96f:584.00f,248.00f;1026.03f:584.00f,232.00f;1029.27f:618.00f,197.00f;1031.00f:618.00f,171.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
3|1000.0f:417.0f,466.0f>1006.00f:481.00f,466.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
3|1000.0f:502.0f,466.0f>1009.00f:599.00f,466.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
1|1000.0f:820.0f,329.0f>1002.51f:860.00f,329.00f;1009.00f:934.00f,257.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
3|1000.0f:744.0f,419.0f>1004.28f:674.00f,419.00f;1008.30f:627.00f,465.00f;1019.00f:452.00f,466.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
6|1000.0f:619.0f,311.0f>1000.91f:632.00f,311.00f;1004.09f:664.00f,343.00f;1005.04f:675.00f,351.00f;1009.05f:732.00f,353.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
1|1009.0f:732.0f,360.0f>1012.23f:766.00f,330.00f;1018.82f:860.00f,329.00f;1027.21f:945.00f,245.00f;1031.21f:945.00f,188.00f;1032.35f:948.00f,172.00f;1036.00f:1000.00f,171.00f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f;0.0f:0.0f,0.0f
